,FUV_GALEX_FilterResponse,NUV_GALEX_FilterResponse,u_VST_FilterResponse,g_VST_FilterResponse,r_VST_FilterResponse,i_VST_FilterResponse,Z_VISTA_FilterResponse,Y_VISTA_FilterResponse,J_VISTA_FilterResponse,H_VISTA_FilterResponse,K_VISTA_FilterResponse,W1_WISE_FilterResponse,W2_WISE_FilterResponse,W3_WISE_FilterResponse,W4_WISE_FilterResponse,P100_Herschel_FilterResponse,P160_Herschel_FilterResponse,S250_Herschel_FilterResponse,S350_Herschel_FilterResponse,S500_Herschel_FilterResponse,z
657,7861340321.336849,9844273000.240507,23708109215.75119,63173501376.63518,86258014987.80629,102493381447.64833,114483965509.12207,123303427692.5054,127379786353.83096,136807530908.91956,102318591841.07883,59099545078.11506,31708066284.942474,111794649999.33568,100543050218.67592,2916417982608.6816,3052023845327.8726,1618049535154.354,719211357152.9865,254658813297.2175,0.0
185,147553121789.7075,133412780915.67702,159034575321.68216,282636110189.8849,324676866322.46436,358536804732.80945,385727298851.6424,408301062642.1744,411849877613.5985,425603129169.24304,323728235378.55286,311927217476.15485,173670322800.7697,2606501405533.383,2956408486201.986,23981754682482.35,19252409468413.207,9218118677216.068,3960748783941.27,1377427332671.9329,0.0
254,81503933334.80731,65809767208.007324,60271575273.8718,90372403063.7728,100042434337.43646,109007098395.25858,115266996683.90215,120588123483.63647,120881928339.98552,123677991360.97043,91866906498.90125,73540530334.54585,40301484989.45001,500039485045.99146,585781594910.9911,2382933957603.7256,2030735399315.2227,1095161366629.0403,507098775752.9136,186696189032.69156,0.0
465,3902833939.8861513,6310706931.343083,22972734084.919918,71346197363.28596,105820216595.51543,131809536923.88673,154098680324.35104,170006826922.71802,187326523206.5314,211475464235.2056,170539360984.64954,162326822412.44406,94112882156.18243,1312090798371.5913,1547769611429.3965,18139981507195.742,15083065633410.242,7133797845220.785,3024838699795.8286,1039762162085.2354,0.0
320,23589105512.386883,27403351090.28965,64103964424.81088,184541027350.2027,278837973439.7043,349070117681.022,407663381172.4661,452386609930.09827,477171390000.7984,533067026054.94495,405372729611.1254,222488561175.7852,120702655263.78688,235367692688.9912,235093052866.11566,4294545212621.072,4683842674889.404,2697120529818.503,1264676361733.277,466159263118.44073,0.0
931,152256571.12299964,301050975.7578717,1058649867.3851253,3008022480.831776,4092257709.787861,4747457044.107872,5090731854.0831,5370368919.899977,5445500595.03726,5443964248.815564,3889388197.6112494,1946581106.5386853,1034117254.7189727,199547776.6426317,81085425.8515287,772700684.2140542,1446390231.6660402,1116628852.0890424,599940108.9563714,242158270.50209075,0.0
1531,7631798.149376838,269230049.12693244,2772572401.2868247,9719643410.795107,16155304053.180525,20351822974.65679,23184811539.111824,25338447541.609566,26821969235.089455,29090371961.377934,21316176749.030563,10740070154.990124,5746620779.950181,972553781.8512602,321789755.5140638,16128688.79843921,6292336.951185565,2565460.5657378924,1303956.2686232512,615003.9383240656,0.0
130,37013620900.51569,40689435715.799126,117491731006.83594,348653540956.05,545280762863.6226,710318259150.8253,869375180130.7762,993845439780.2305,1121899888666.9197,1329332388344.3557,1093195253587.0929,1040899392215.1348,618398594596.5115,7932238066830.215,9007960384478.57,143281228627376.5,123287547733985.72,59545952320018.25,25480844127615.0,8807487343430.053,0.0
1638,397230968.59992653,588206466.8194261,1624427754.3073902,4724445115.576181,6624934927.50458,7920400830.147737,8825544713.57136,9529900358.556263,9880863902.495901,10525263708.550016,7817206842.700995,4053430680.1471996,2134080322.9465,949852922.1176842,616994589.6588702,14106416127.739527,24349659720.227715,17830577711.696564,9314906340.090899,3685921183.591534,0.0
1021,2344852380.7648892,2771720433.314264,4699152776.570948,10677679370.089407,12706765113.713987,14048770088.747715,14755517566.454796,15301198870.739996,15147847991.598787,14922200287.12193,10673667872.516737,5416743048.861854,2864110966.353065,1727948442.7746193,1270015463.007984,28199406438.604095,42422683740.365005,28727079210.15181,14441192493.064493,5568340440.143696,0.0
1583,149274052.13356572,610636823.7610766,3792082544.611495,12734387270.910856,19734097029.678364,24309322784.185715,27366118359.257763,29683108475.29221,31141418103.795635,33422974904.01985,24633333259.19455,12560311682.028334,6618886383.955502,1431599490.338738,630396577.1646999,9047937288.506907,17125434209.562382,13253997434.541258,7128278175.796864,2878571525.4901047,0.0
1339,902982341.5083234,1258380354.7188525,2858210926.5796733,7438265531.004521,9333754475.712229,10588519934.756132,11305692652.939491,11868873558.972242,11924558800.546322,11983314809.93551,8655774102.533976,4387162741.063819,2313928625.716837,709935411.529521,407408095.6637932,7260686461.985869,12993688769.00987,9821589719.695374,5222638282.411301,2093629029.1494768,0.0
763,39159326.836735986,1350376230.8240037,14041955874.668394,51471348714.94731,85404104250.80333,109543979412.54303,128476986999.77301,142829704675.5596,151470087682.26462,169258395303.56003,127608247880.99342,65646174103.37791,35192522879.6478,6149874564.16599,2050201618.5115504,104354259.61040668,40896808.57058066,16715522.463736286,8494070.972155636,3999749.793933529,0.0
152,54888383080.77158,57273969277.90819,132217454789.37561,389117115295.727,593387111052.9532,751824588393.006,894499854396.923,1014916536612.5007,1074536968636.8992,1219141061372.2998,942566844677.162,531114534421.22253,293207649132.11597,754821545333.1416,829852693065.015,9196454581616.766,7918487771428.137,3877763243959.2544,1673728795686.8967,582390714096.3508,0.0
1693,723606401.1671945,829620958.8409077,1336564983.7255108,2943636169.470573,3612850518.432611,4062749175.271525,4316912973.701025,4522406909.045246,4540866222.910035,4568372208.554557,3298625351.4101434,1668850786.4590034,878513623.9508737,263303823.73454776,150139774.80281267,2318790558.8364706,4125995638.7749634,3130124623.5987635,1668144953.6100557,669959748.1565922,0.0
566,2253636102.985559,3365050252.296581,14579382047.040667,50387624105.25065,81282316572.56631,103799112086.37654,122464205105.45909,136688760197.82729,145637259132.28354,163602540533.49612,124809266775.50563,66060006141.91665,35506290560.462845,21406166161.946095,15293211843.577768,512345210523.35913,888816284568.5427,652146355548.5292,341551128710.2895,135437502923.79404,0.0
238,65774063880.90699,64950023992.764275,105183005380.2951,260772192731.3235,368108216840.07983,454733661269.83734,533011768792.5676,601476364994.8306,644669086442.9283,726731444304.3695,573826506649.2911,447471670974.0587,251085525397.52505,2566087368960.3003,2889116577156.465,40517790524884.234,38318953533521.41,19704613222291.094,8690955368365.555,3067220952792.0083,0.0
360,31473002977.917263,35375645837.34345,70756752177.14172,165936819393.1301,213431213851.08652,250416644609.37085,279971647941.53455,304712547812.04694,314743643250.3309,337294328220.609,259417245781.7937,228657590304.95975,128870426094.96365,1676764098612.1367,1873997983729.6523,22878662662076.28,17483499367012.213,7761638885462.598,3179192169869.6255,1065391313755.9359,0.0
1262,194059943.3822965,442325351.8862702,1777293838.8407662,5476909409.311093,7748791311.799393,9218863306.197395,10129237468.97272,10843139872.953049,11183550457.309984,11636078522.937737,8491595365.520503,4316723219.54397,2277000429.4521756,458823504.5483807,190523379.15347338,2173441016.3484063,4102482720.271357,3173240495.621083,1706271092.656547,688974438.789827,0.0
1317,114818325.8155881,212703801.3952751,655756947.333579,1833393232.896973,2403542089.401982,2752439340.215571,2931818533.58757,3079939161.1315036,3092323075.087952,3054735061.4275713,2173456712.8114653,1083298574.7157588,579267181.4411991,107761068.86950932,42333362.39694051,315055608.5987309,584440282.4677554,450270979.0267243,241719419.8455393,97529469.1742811,0.0
1504,4960366.8221232,144105539.8983648,1824535403.4224236,6943361493.158072,12116852505.103558,15723542259.124647,18442253433.521564,20525482078.33414,21919895673.48615,24505832995.255486,18214875420.99845,9205135976.69235,4989978285.58583,856456845.5661374,285114324.75946456,14403339.04276716,5615171.976143534,2283531.9458045517,1160225.8642051835,547664.7633921814,0.0
1019,5576416254.620105,6306047441.862238,12250861441.261229,31521594871.507034,43486633963.19053,52366471471.07726,59510663675.91703,64847653080.65817,67389284857.3354,73464158992.70909,55287743746.59743,29902866044.971542,15973977093.749758,24981622037.774696,20442311655.825916,575933514863.6554,890563507222.2657,611620817651.8091,309820990946.6069,120101787826.21799,0.0
2,1022676896.9339681,17045726246.827028,342374531836.6423,1654189863106.1716,3153868324509.643,4395953578592.5464,5640052467074.167,6825311738775.748,7468087228198.491,8989164978395.24,7124855692591.082,3700123121735.8496,2132825322514.7874,390126107575.19525,133365913825.27701,20771055416.940567,28641884313.481037,21129584303.610672,11324804937.85639,4610567669.610575,0.0
322,115081266847.29565,103911956883.51909,117609074373.1189,187659273332.7954,200316225183.96652,213869263411.6049,224146373091.87137,233276178152.69772,231865982907.52826,235117817482.54086,179041364649.83997,193854267720.07578,107403602960.72284,1804604242413.3372,2078854011976.556,15725351153180.188,10913912467325.06,4659449648472.074,1887926715379.9014,630375017727.0817,0.0
805,20393888411.547207,21051792268.49108,28693964634.1802,58150097677.96343,68429144300.683685,75995561855.3335,81964199928.9358,85883333009.3924,86329225380.7135,88811619983.40349,65947677825.32995,41490377130.35183,22228463962.085308,132627215091.1833,136875972214.89699,2162034471029.9036,1832714285637.486,877466958543.7118,374491473067.67365,129394271388.85118,0.0
173,38333216557.72856,46864350895.41576,115900354056.74857,315127909482.6262,434608421744.8393,530659088812.2731,615384548158.1123,678990541019.7505,711756244854.5422,787268880148.4541,607069568720.4653,401331549835.16254,220863917498.19528,1385772720357.2236,1401751979853.6992,26314117840986.27,28332439045704.117,15935174053625.873,7366784411702.561,2688250193958.891,0.0
859,7069139291.148685,8280058316.860155,15618230862.410194,35180198068.35002,43731867919.02501,50345804117.94403,54959124737.75315,58601924536.504776,59335256038.20003,62524583328.01312,46625515418.47111,30142805732.392403,16324609895.885689,106810812178.99313,109044665138.95897,2075019008676.2043,1639304445637.9023,748493181511.8,312660736316.29144,106526470082.95805,0.0
537,34894875.57451769,1173633896.1467538,14467764150.558489,55099201118.92246,95405922357.13138,123911079522.90855,146060409194.6669,162873361738.53317,173697003324.22427,195214365691.2789,146111406818.1598,74277430228.7701,40107518975.71745,6939282624.248348,2312828875.2966514,117590215.20908102,46624553.8642319,19314832.86528441,9834088.21679133,4613521.889203296,0.0
189,61983418677.01662,66195502472.77624,136810842682.55525,342962311536.5045,482024866478.3972,596714579509.8507,695254641367.644,775485919392.9557,816148286706.7079,910871036204.1284,708031986937.0315,498679678332.67126,277680445961.3612,2208868025795.6006,2317736604194.756,43552147472489.734,41686184349873.266,21343523799861.227,9382225812179.967,3303421157417.339,0.0
340,19887732104.558346,24859578788.86304,55621370167.00458,143633345815.8269,190432811722.4084,223861622226.08008,249989168184.16666,268918165657.52692,276925601396.0335,296041365024.24084,223583314874.72083,136786576382.33784,72824258170.09377,335011179890.42365,301858176992.6809,8935807509926.69,9574619267147.64,5159367317519.744,2312401896134.1377,823560570221.0754,0.0
838,92379253.88668019,224879382.01737788,1041415616.7421769,3266692500.507801,4864590820.930387,5863356111.286769,6460816087.699679,6929264446.026265,7202669224.784358,7516634295.125019,5433028201.692495,2727663216.953635,1447410646.4914951,257761949.89365005,93626236.23078403,470065345.20552325,879182708.0768493,678895663.4747919,364854564.2580398,147301898.05676696,0.0
299,32713353543.349487,34573784502.04476,66240106161.58606,163547535824.12357,233293039495.34125,292212528499.42816,350401021288.90643,393842837886.195,424642957814.83685,488341002987.4539,390188074076.533,295836977649.2044,167123152162.51917,1475019869909.905,1585113461403.664,28388457446368.246,26009677068534.785,13176914217393.283,5793231196812.863,2043976904071.1257,0.0
1615,170922648.63423643,215118522.17607042,447735319.398912,1119951335.9621165,1444213696.0518243,1647329549.7573855,1756767015.7291307,1844170335.784762,1860761920.516702,1863216788.3560326,1327013864.3254943,660799769.3245889,351768504.42263687,67594750.56486267,27590978.76686051,206661804.59440863,373048955.02227855,285314430.02034414,152673547.32388696,61493601.436177365,0.0
1053,11138902427.041758,11158983707.421644,15393434979.281204,29766733033.76516,35953702946.91585,43556365875.012314,51534542213.335785,57513880615.274254,59506806424.49309,66998011643.098656,52518174360.4541,31683331561.894604,17830903301.932114,73673574003.85954,70020591314.70119,1616740655303.225,1712363145455.1736,935716847040.8934,424449326396.1998,152721257584.77863,0.0
1581,34525139.63149843,97260202.98282023,423759369.4838135,1267657885.9841275,1786407069.5304065,2095342396.1751058,2257003325.3260264,2388059122.262096,2433211543.137873,2449540148.2254333,1744761786.8724885,868993052.5276171,463790786.16548425,81584818.14978163,29790924.22814436,159635466.34139863,298807016.39422125,230766484.56264642,124023670.05104744,50072224.74176189,0.0
781,12686870212.773865,13568975481.389008,20391651321.15537,43100255126.10737,49429529149.383415,54104694356.6575,56909416929.75046,59020945461.596016,58340212876.75153,58172618966.67364,42237415405.62449,22699996850.230606,11948301074.592033,24339255938.83405,22517642542.691456,509180457182.1754,513341804102.04285,270848072619.43918,120553556847.34229,42776028957.22061,0.0
967,597305877.8554039,772764015.0799178,1414553570.3078394,3263869782.9330754,3679262631.656496,3939190261.0921707,4035873738.4820185,4118042625.0495553,3947614177.114003,3695577727.356356,2592260436.544324,1279583747.1435158,688736877.2072319,202723087.62222502,116759347.76240878,1928706555.914642,3312751839.4582124,2456661674.567497,1295243106.1380289,516486825.92225623,0.0
624,17429608891.708096,16583169008.70861,30652781111.426933,70165524459.94629,93974006821.30702,114873095524.9903,131217692661.94936,145739442698.13916,152927725770.15677,167374712805.90118,131262797541.23363,133150571234.21136,75226950352.22612,1178243903449.745,1359634330892.3452,11112077659573.219,8725072506655.027,4134497712019.5674,1774307028945.8684,617381433271.0182,0.0
371,7777949622.066154,11242303864.471,40957296976.64875,124748529768.1518,190071583412.0473,239706205448.10294,281245357617.36505,313861008094.99585,333300589255.6145,374065735169.3069,290080002418.53955,186904002030.6902,103440042898.57716,573551340783.5742,559611881040.6748,14447263330034.205,13372072295799.145,6706252224042.617,2925579355935.1562,1025934361185.4723,0.0
